,econ_interven,environment,redistribution,civlib_laworder,immigrate_policy,sociallifestyle
17186,7.0,8.0,0.0,10.0,2.0,10.0
17187,10.0,5.0,5.0,0.0,10.0,10.0
17188,0.0,0.0,0.0,0.0,10.0,0.0
17189,10.0,0.0,0.0,0.0,0.0,0.0
17190,0.0,0.0,0.0,7.0,5.0,0.0
17191,0.0,5.0,0.0,1.0,5.0,0.0
17192,5.0,5.0,5.0,0.0,5.0,10.0
17194,0.0,0.0,0.0,10.0,0.0,8.0
17196,8.0,0.0,0.0,10.0,2.0,10.0
17198,7.0,0.0,0.0,6.0,0.0,0.0
17199,10.0,0.0,0.0,0.0,0.0,0.0
17200,0.0,0.0,10.0,10.0,6.0,0.0
17201,5.0,5.0,5.0,5.0,0.0,0.0
17202,6.0,0.0,8.0,7.0,3.0,10.0
17205,6.0,2.0,3.0,4.0,3.0,0.0
17206,5.0,5.0,5.0,0.0,5.0,0.0
17207,9.0,0.0,2.0,10.0,10.0,0.0
17211,0.0,0.0,0.0,0.0,10.0,10.0
17213,0.0,5.0,10.0,10.0,5.0,5.0
17214,0.0,0.0,5.0,5.0,5.0,0.0
17215,5.0,4.0,6.0,8.0,3.0,4.0
17217,5.0,5.0,5.0,0.0,5.0,0.0
17218,0.0,0.0,3.0,10.0,5.0,0.0
17220,5.0,3.0,8.0,5.0,5.0,0.0
17222,0.0,3.0,0.0,2.0,7.0,2.0
17223,0.0,10.0,10.0,10.0,10.0,10.0
17224,8.0,2.0,6.0,8.0,2.0,10.0
17225,0.0,0.0,0.0,0.0,10.0,0.0
17226,3.0,5.0,3.0,4.0,10.0,0.0
17227,7.0,5.0,7.0,5.0,3.0,2.0
17230,4.0,0.0,4.0,0.0,5.0,0.0
17231,0.0,5.0,0.0,7.0,9.0,0.0
17232,0.0,5.0,0.0,10.0,10.0,10.0
17233,4.0,5.0,5.0,6.0,5.0,5.0
17234,0.0,0.0,0.0,0.0,10.0,10.0
17235,5.0,5.0,5.0,8.0,6.0,0.0
17236,9.0,5.0,6.0,10.0,2.0,7.0
17237,5.0,0.0,4.0,3.0,2.0,3.0
17238,10.0,10.0,0.0,5.0,5.0,0.0
17239,10.0,10.0,10.0,10.0,0.0,0.0
17240,0.0,0.0,5.0,10.0,10.0,0.0
17241,7.0,0.0,2.0,3.0,2.0,0.0
17242,0.0,5.0,0.0,0.0,0.0,0.0
17245,7.0,4.0,5.0,6.0,5.0,0.0
17246,8.0,1.0,8.0,9.0,1.0,5.0
17247,0.0,0.0,0.0,0.0,5.0,10.0
17248,10.0,10.0,0.0,10.0,10.0,10.0
17249,0.0,0.0,0.0,10.0,0.0,0.0
17250,0.0,0.0,0.0,10.0,10.0,0.0
17251,0.0,5.0,0.0,0.0,5.0,0.0
17252,10.0,5.0,5.0,0.0,5.0,0.0
17254,0.0,0.0,0.0,0.0,10.0,0.0
17255,5.0,0.0,2.0,4.0,6.0,0.0
17256,6.0,0.0,0.0,10.0,5.0,0.0
17257,6.0,3.0,2.0,5.0,6.0,0.0
17258,8.0,2.0,6.0,8.0,3.0,9.0
17260,7.0,10.0,2.0,2.0,2.0,0.0
17261,5.0,0.0,10.0,10.0,0.0,0.0
17262,0.0,3.0,0.0,2.0,8.0,0.0
17263,0.0,0.0,0.0,10.0,0.0,0.0
17268,6.0,5.0,4.0,5.0,6.0,3.0
17269,9.0,10.0,8.0,0.0,10.0,0.0
17271,2.0,6.0,0.0,0.0,8.0,10.0
17272,0.0,10.0,0.0,0.0,5.0,0.0
17274,0.0,10.0,10.0,10.0,0.0,10.0
17275,0.0,0.0,0.0,10.0,10.0,10.0
17277,0.0,7.0,0.0,5.0,10.0,5.0
17278,0.0,0.0,0.0,10.0,10.0,0.0
17279,10.0,0.0,10.0,0.0,5.0,2.0
17281,0.0,0.0,0.0,10.0,5.0,0.0
17282,0.0,0.0,10.0,10.0,10.0,0.0
17283,7.0,10.0,7.0,5.0,0.0,6.0
17284,0.0,0.0,10.0,0.0,10.0,0.0
17286,0.0,5.0,0.0,10.0,4.0,0.0
17287,0.0,0.0,10.0,10.0,10.0,10.0
17288,6.0,0.0,10.0,7.0,0.0,10.0
17289,0.0,10.0,0.0,10.0,0.0,10.0
17290,0.0,10.0,0.0,0.0,10.0,0.0
17291,5.0,0.0,3.0,0.0,5.0,0.0
17292,5.0,5.0,0.0,10.0,5.0,5.0
17293,0.0,0.0,5.0,10.0,10.0,0.0
17295,0.0,10.0,0.0,10.0,10.0,10.0
17296,5.0,0.0,0.0,10.0,5.0,0.0
17297,0.0,0.0,0.0,0.0,0.0,0.0
17298,0.0,0.0,5.0,10.0,5.0,10.0
17299,0.0,0.0,8.0,5.0,10.0,3.0
17300,0.0,5.0,5.0,0.0,5.0,0.0
17301,5.0,3.0,10.0,5.0,5.0,0.0
17302,0.0,0.0,10.0,10.0,10.0,0.0
17303,5.0,0.0,0.0,8.0,10.0,10.0
17304,0.0,0.0,0.0,10.0,10.0,0.0
17305,0.0,5.0,0.0,10.0,10.0,0.0
17308,7.0,1.0,5.0,4.0,7.0,10.0
17309,10.0,0.0,8.0,0.0,10.0,10.0
17311,0.0,5.0,0.0,10.0,5.0,0.0
17312,5.0,10.0,0.0,0.0,10.0,0.0
17313,10.0,0.0,5.0,5.0,5.0,0.0
17314,5.0,0.0,8.0,0.0,0.0,5.0
17316,0.0,0.0,0.0,10.0,10.0,0.0
17317,0.0,0.0,0.0,10.0,10.0,0.0
17319,0.0,0.0,0.0,0.0,5.0,0.0
17321,5.0,0.0,0.0,10.0,5.0,5.0
17323,10.0,10.0,10.0,10.0,0.0,10.0
17324,0.0,5.0,0.0,10.0,5.0,5.0
17327,5.0,0.0,0.0,10.0,5.0,0.0
17328,4.0,4.0,4.0,5.0,6.0,10.0
17329,2.0,0.0,8.0,5.0,7.0,0.0
17330,0.0,0.0,0.0,0.0,10.0,0.0
17332,0.0,0.0,0.0,10.0,10.0,0.0
17335,0.0,5.0,0.0,5.0,10.0,10.0
17336,8.0,0.0,0.0,10.0,5.0,10.0
17337,5.0,7.0,0.0,0.0,5.0,8.0
17339,5.0,0.0,8.0,10.0,5.0,7.0
17340,0.0,5.0,0.0,10.0,10.0,0.0
17341,5.0,5.0,10.0,0.0,10.0,0.0
17342,0.0,5.0,0.0,10.0,5.0,5.0
17343,0.0,10.0,1.0,10.0,0.0,10.0
17345,0.0,0.0,0.0,5.0,5.0,10.0
17346,0.0,10.0,0.0,0.0,10.0,0.0
17347,4.0,1.0,2.0,1.0,2.0,6.0
17348,0.0,0.0,0.0,0.0,10.0,0.0
17349,0.0,5.0,5.0,10.0,5.0,0.0
17350,5.0,0.0,10.0,10.0,0.0,0.0
17351,7.0,5.0,0.0,10.0,5.0,5.0
17353,8.0,9.0,8.0,8.0,3.0,5.0
17355,0.0,10.0,0.0,10.0,10.0,0.0
17356,0.0,0.0,10.0,10.0,0.0,0.0
17358,4.0,2.0,3.0,4.0,6.0,3.0
17359,0.0,0.0,0.0,0.0,0.0,0.0
17361,5.0,8.0,8.0,9.0,3.0,3.0
17362,5.0,5.0,5.0,10.0,10.0,0.0
17364,0.0,0.0,0.0,0.0,0.0,0.0
17365,0.0,0.0,5.0,0.0,5.0,0.0
17366,0.0,0.0,0.0,10.0,0.0,10.0
17367,5.0,0.0,8.0,5.0,10.0,0.0
17370,5.0,0.0,7.0,5.0,3.0,0.0
17371,10.0,5.0,5.0,10.0,5.0,10.0
17373,10.0,0.0,0.0,5.0,5.0,0.0
17374,0.0,0.0,0.0,10.0,0.0,0.0
17375,7.0,5.0,6.0,5.0,5.0,10.0
17376,0.0,0.0,7.0,3.0,7.0,0.0
17377,10.0,0.0,10.0,10.0,5.0,10.0
17378,0.0,10.0,0.0,0.0,5.0,0.0
17379,0.0,0.0,0.0,0.0,10.0,10.0
17380,5.0,8.0,8.0,0.0,10.0,10.0
17381,0.0,3.0,0.0,0.0,10.0,0.0
17382,0.0,5.0,0.0,10.0,10.0,0.0
17383,1.0,0.0,1.0,10.0,5.0,5.0
17386,2.0,0.0,4.0,0.0,0.0,0.0
17390,4.0,5.0,4.0,3.0,2.0,7.0
17393,9.0,7.0,6.0,7.0,2.0,7.0
17394,0.0,0.0,10.0,10.0,5.0,0.0
17395,0.0,0.0,0.0,0.0,10.0,0.0
17396,5.0,0.0,1.0,0.0,1.0,0.0
17397,6.0,0.0,0.0,4.0,5.0,4.0
17398,6.0,0.0,8.0,0.0,5.0,0.0
17399,0.0,10.0,0.0,0.0,10.0,10.0
17400,5.0,10.0,0.0,10.0,10.0,0.0
17401,8.0,4.0,9.0,0.0,5.0,2.0
17402,0.0,0.0,0.0,0.0,10.0,0.0
17404,0.0,5.0,5.0,0.0,5.0,10.0
17405,5.0,0.0,10.0,0.0,0.0,0.0
17407,0.0,0.0,0.0,5.0,10.0,0.0
17408,4.0,0.0,5.0,5.0,7.0,0.0
17409,0.0,0.0,10.0,0.0,0.0,10.0
17410,10.0,0.0,5.0,5.0,5.0,0.0
17411,10.0,0.0,0.0,0.0,0.0,10.0
17412,3.0,3.0,4.0,3.0,6.0,3.0
17413,0.0,0.0,3.0,8.0,5.0,0.0
17414,0.0,0.0,5.0,10.0,0.0,10.0
17415,0.0,0.0,8.0,0.0,0.0,0.0
17416,0.0,0.0,0.0,5.0,6.0,0.0
17417,0.0,0.0,0.0,10.0,10.0,0.0
17418,2.0,5.0,7.0,10.0,5.0,4.0
17419,0.0,0.0,7.0,5.0,3.0,0.0
17420,5.0,4.0,0.0,0.0,5.0,0.0
17422,5.0,0.0,10.0,0.0,10.0,10.0
17424,0.0,5.0,0.0,10.0,5.0,0.0
17428,0.0,0.0,0.0,0.0,10.0,0.0
17430,3.0,1.0,3.0,1.0,6.0,4.0
17431,0.0,0.0,0.0,10.0,5.0,0.0
17432,5.0,0.0,5.0,2.0,7.0,1.0
17433,0.0,0.0,5.0,0.0,10.0,0.0
17434,10.0,0.0,0.0,0.0,10.0,10.0
17435,0.0,0.0,10.0,0.0,10.0,0.0
17436,7.0,2.0,8.0,6.0,0.0,10.0
17437,0.0,0.0,0.0,0.0,5.0,0.0
17438,0.0,0.0,0.0,0.0,10.0,0.0
17439,0.0,5.0,0.0,5.0,10.0,5.0
17440,0.0,0.0,4.0,0.0,0.0,0.0
17442,8.0,0.0,10.0,0.0,10.0,0.0
17444,0.0,0.0,0.0,0.0,10.0,10.0
17447,5.0,10.0,0.0,10.0,8.0,0.0
17448,7.0,5.0,4.0,10.0,10.0,0.0
17449,3.0,3.0,1.0,0.0,4.0,2.0
17450,3.0,0.0,0.0,5.0,10.0,4.0
17451,7.0,9.0,0.0,7.0,0.0,10.0
17452,0.0,0.0,5.0,10.0,5.0,0.0
17453,0.0,0.0,5.0,10.0,10.0,10.0
17454,0.0,0.0,10.0,0.0,0.0,10.0
17455,5.0,8.0,7.0,3.0,2.0,0.0
17456,0.0,5.0,5.0,5.0,10.0,0.0
17457,0.0,6.0,10.0,0.0,5.0,0.0
17458,6.0,0.0,6.0,5.0,0.0,0.0
17459,0.0,0.0,6.0,0.0,0.0,0.0
17460,0.0,0.0,0.0,0.0,10.0,0.0
17461,2.0,0.0,4.0,10.0,10.0,10.0
17464,4.0,0.0,3.0,5.0,3.0,6.0
17465,6.0,0.0,7.0,9.0,2.0,8.0
17467,4.0,0.0,1.0,6.0,5.0,0.0
17468,3.0,0.0,2.0,7.0,4.0,0.0
17469,7.0,10.0,0.0,9.0,10.0,10.0
17470,5.0,0.0,10.0,5.0,5.0,9.0
17471,0.0,0.0,0.0,10.0,10.0,0.0
17472,4.0,0.0,0.0,0.0,5.0,0.0
17473,5.0,0.0,0.0,5.0,0.0,10.0
17474,6.0,4.0,2.0,8.0,3.0,3.0
17475,0.0,7.0,5.0,0.0,2.0,0.0
17476,7.0,1.0,3.0,4.0,7.0,0.0
17477,3.0,3.0,8.0,5.0,4.0,7.0
17478,7.0,4.0,7.0,5.0,6.0,1.0
17479,7.0,10.0,7.0,7.0,8.0,0.0
17481,5.0,7.0,5.0,0.0,3.0,0.0
17482,4.0,0.0,2.0,4.0,8.0,0.0
17483,0.0,0.0,0.0,10.0,10.0,10.0
17484,5.0,5.0,5.0,0.0,5.0,0.0
17485,0.0,0.0,0.0,10.0,10.0,10.0
17486,5.0,0.0,0.0,0.0,10.0,0.0
17487,4.0,2.0,6.0,7.0,5.0,0.0
17489,5.0,0.0,0.0,0.0,0.0,5.0
17490,7.0,0.0,5.0,5.0,10.0,0.0
17491,6.0,0.0,6.0,0.0,2.0,0.0
17492,0.0,0.0,0.0,10.0,5.0,10.0
17494,7.0,0.0,5.0,2.0,7.0,0.0
17496,0.0,0.0,0.0,10.0,10.0,0.0
17498,10.0,10.0,7.0,10.0,0.0,10.0
17499,0.0,0.0,10.0,0.0,5.0,0.0
17500,5.0,4.0,5.0,5.0,5.0,0.0
17502,0.0,0.0,10.0,10.0,0.0,0.0
17503,8.0,0.0,0.0,8.0,5.0,0.0
17504,0.0,0.0,0.0,0.0,10.0,10.0
17505,7.0,2.0,2.0,3.0,0.0,0.0
17506,3.0,10.0,10.0,10.0,3.0,0.0
17507,0.0,0.0,0.0,6.0,10.0,0.0
17508,0.0,0.0,0.0,10.0,10.0,0.0
17509,0.0,0.0,0.0,0.0,10.0,0.0
17510,0.0,0.0,10.0,0.0,10.0,0.0
17511,8.0,0.0,8.0,5.0,4.0,0.0
17512,6.0,4.0,5.0,6.0,5.0,0.0
17513,3.0,3.0,3.0,5.0,6.0,3.0
17515,7.0,7.0,7.0,7.0,3.0,7.0
17517,6.0,0.0,6.0,3.0,3.0,0.0
17518,2.0,0.0,0.0,0.0,10.0,0.0
17519,5.0,5.0,0.0,10.0,10.0,0.0
17520,2.0,0.0,10.0,2.0,8.0,5.0
17521,8.0,0.0,10.0,10.0,3.0,0.0
17522,0.0,0.0,0.0,0.0,10.0,0.0
17523,10.0,0.0,0.0,10.0,10.0,0.0
17524,0.0,0.0,0.0,0.0,10.0,0.0
17525,5.0,5.0,10.0,10.0,5.0,0.0
17526,4.0,2.0,4.0,2.0,3.0,0.0
17527,3.0,6.0,9.0,1.0,0.0,9.0
17529,0.0,0.0,0.0,10.0,10.0,10.0
17531,3.0,0.0,2.0,1.0,8.0,0.0
17532,5.0,0.0,5.0,0.0,0.0,0.0
17533,3.0,0.0,2.0,4.0,2.0,0.0
17535,0.0,0.0,0.0,0.0,0.0,0.0
17536,0.0,0.0,0.0,0.0,0.0,0.0
17537,10.0,0.0,2.0,8.0,0.0,10.0
17538,6.0,7.0,5.0,2.0,4.0,10.0
17539,6.0,8.0,6.0,8.0,2.0,5.0
17540,3.0,3.0,2.0,7.0,5.0,2.0
17541,4.0,0.0,7.0,4.0,5.0,0.0
17543,6.0,6.0,4.0,10.0,3.0,0.0
17544,6.0,6.0,6.0,7.0,6.0,5.0
17545,4.0,5.0,6.0,7.0,7.0,0.0
17546,6.0,6.0,5.0,5.0,1.0,8.0
17547,9.0,0.0,2.0,0.0,2.0,0.0
17548,10.0,0.0,10.0,0.0,5.0,0.0
17549,5.0,5.0,4.0,5.0,6.0,6.0
17551,5.0,10.0,1.0,10.0,4.0,2.0
17552,3.0,3.0,7.0,3.0,8.0,2.0
17553,3.0,0.0,3.0,0.0,3.0,0.0
17554,4.0,2.0,3.0,10.0,10.0,0.0
17555,4.0,1.0,5.0,7.0,3.0,0.0
17556,4.0,5.0,8.0,4.0,3.0,1.0
17558,6.0,8.0,7.0,5.0,3.0,4.0
17560,5.0,7.0,8.0,1.0,3.0,1.0
17561,4.0,2.0,9.0,6.0,4.0,0.0
17562,5.0,5.0,5.0,5.0,5.0,5.0
17563,6.0,3.0,8.0,6.0,4.0,1.0
17564,5.0,1.0,5.0,0.0,7.0,0.0
17566,7.0,0.0,7.0,6.0,7.0,5.0
17568,2.0,7.0,9.0,9.0,7.0,0.0
17569,7.0,0.0,0.0,8.0,10.0,0.0
17570,7.0,4.0,5.0,7.0,6.0,10.0
17571,7.0,0.0,0.0,0.0,7.0,0.0
17573,5.0,0.0,5.0,0.0,0.0,10.0
17574,6.0,0.0,3.0,7.0,3.0,0.0
17576,5.0,2.0,3.0,7.0,6.0,0.0
17577,5.0,5.0,5.0,5.0,5.0,5.0
17578,6.0,5.0,10.0,3.0,7.0,2.0
17580,4.0,2.0,6.0,6.0,6.0,3.0
17581,3.0,0.0,0.0,7.0,10.0,2.0
17585,5.0,5.0,5.0,4.0,8.0,0.0
17586,4.0,4.0,7.0,5.0,5.0,10.0
17587,4.0,3.0,9.0,4.0,5.0,0.0
17590,6.0,3.0,7.0,6.0,5.0,0.0
17591,7.0,4.0,3.0,3.0,10.0,0.0
17592,4.0,6.0,4.0,6.0,5.0,3.0
17594,8.0,10.0,2.0,7.0,9.0,6.0
17595,7.0,4.0,3.0,6.0,3.0,7.0
17596,3.0,1.0,7.0,2.0,5.0,0.0
17597,6.0,6.0,6.0,6.0,2.0,0.0
17598,7.0,4.0,0.0,3.0,5.0,0.0
17600,6.0,6.0,6.0,7.0,6.0,7.0
17601,3.0,0.0,4.0,10.0,3.0,0.0
17602,4.0,1.0,5.0,3.0,5.0,1.0
17605,4.0,3.0,5.0,8.0,3.0,7.0
17606,4.0,3.0,4.0,5.0,5.0,0.0
17608,6.0,5.0,5.0,6.0,4.0,5.0
17609,3.0,2.0,0.0,0.0,4.0,5.0
17611,6.0,6.0,8.0,8.0,3.0,7.0
17612,8.0,5.0,5.0,5.0,5.0,0.0
17613,6.0,3.0,5.0,10.0,7.0,0.0
17614,8.0,10.0,10.0,3.0,10.0,8.0
17616,5.0,1.0,3.0,6.0,4.0,0.0
17617,6.0,1.0,5.0,7.0,0.0,0.0
17619,6.0,5.0,6.0,5.0,4.0,6.0
17620,5.0,8.0,6.0,7.0,7.0,3.0
17622,5.0,10.0,3.0,0.0,10.0,0.0
17623,2.0,1.0,2.0,10.0,9.0,1.0
17626,6.0,4.0,7.0,6.0,3.0,4.0
17628,5.0,7.0,7.0,6.0,5.0,6.0
17631,2.0,3.0,3.0,3.0,6.0,0.0
17632,4.0,9.0,3.0,9.0,9.0,9.0
17633,9.0,8.0,7.0,9.0,3.0,7.0
17634,5.0,5.0,5.0,5.0,5.0,5.0
17636,5.0,5.0,5.0,5.0,5.0,5.0
17637,3.0,10.0,2.0,7.0,0.0,0.0
17638,6.0,8.0,6.0,7.0,2.0,7.0
17639,5.0,2.0,6.0,4.0,8.0,0.0
17640,3.0,1.0,3.0,2.0,1.0,0.0
17642,0.0,1.0,8.0,7.0,0.0,7.0
17643,5.0,6.0,5.0,3.0,5.0,8.0
17644,0.0,10.0,0.0,0.0,10.0,0.0
17645,5.0,4.0,4.0,1.0,5.0,3.0
17646,7.0,4.0,6.0,8.0,3.0,3.0
17647,6.0,6.0,5.0,6.0,2.0,7.0
17648,7.0,4.0,7.0,9.0,5.0,6.0
17649,5.0,7.0,1.0,3.0,10.0,3.0
17650,3.0,1.0,8.0,4.0,0.0,0.0
17651,6.0,1.0,6.0,7.0,5.0,5.0
17652,6.0,3.0,5.0,7.0,4.0,5.0
17653,4.0,2.0,2.0,6.0,5.0,0.0
17654,5.0,5.0,5.0,5.0,5.0,5.0
17655,5.0,0.0,8.0,0.0,4.0,0.0
17656,7.0,3.0,6.0,2.0,5.0,0.0
17657,7.0,10.0,6.0,10.0,10.0,0.0
17658,9.0,0.0,9.0,0.0,10.0,0.0
17659,6.0,6.0,3.0,4.0,8.0,0.0
17660,2.0,1.0,6.0,5.0,6.0,0.0
17661,5.0,1.0,4.0,8.0,2.0,0.0
17662,5.0,5.0,6.0,7.0,5.0,2.0
17663,0.0,7.0,2.0,5.0,3.0,3.0
17664,5.0,7.0,0.0,0.0,6.0,7.0
17665,5.0,5.0,5.0,4.0,5.0,3.0
17666,7.0,6.0,7.0,7.0,2.0,6.0
17667,10.0,5.0,8.0,8.0,2.0,0.0
17668,10.0,6.0,10.0,10.0,10.0,5.0
17669,7.0,8.0,7.0,7.0,3.0,7.0
17670,6.0,3.0,4.0,6.0,4.0,0.0
17671,5.0,0.0,7.0,3.0,2.0,0.0
17672,8.0,8.0,8.0,8.0,1.0,7.0
17673,10.0,3.0,5.0,10.0,0.0,7.0
17674,6.0,7.0,6.0,8.0,6.0,7.0
17677,5.0,8.0,6.0,2.0,4.0,4.0
17678,3.0,4.0,0.0,10.0,3.0,0.0
17679,0.0,0.0,0.0,0.0,10.0,0.0
17680,3.0,3.0,5.0,4.0,6.0,4.0
17683,5.0,0.0,5.0,5.0,5.0,5.0
17684,10.0,10.0,7.0,3.0,10.0,0.0
17685,8.0,7.0,7.0,6.0,3.0,8.0
17686,5.0,7.0,8.0,4.0,1.0,9.0
17687,7.0,4.0,3.0,3.0,6.0,10.0
17689,8.0,7.0,7.0,8.0,0.0,7.0
17690,7.0,7.0,6.0,6.0,6.0,8.0
17691,4.0,7.0,4.0,5.0,8.0,0.0
17692,6.0,3.0,5.0,7.0,5.0,6.0
17693,10.0,10.0,5.0,5.0,8.0,0.0
17694,5.0,4.0,8.0,5.0,4.0,6.0
17695,3.0,2.0,4.0,0.0,0.0,0.0
17697,2.0,0.0,6.0,0.0,6.0,0.0
17699,6.0,5.0,5.0,4.0,6.0,4.0
17700,6.0,7.0,7.0,6.0,5.0,4.0
17702,4.0,3.0,4.0,4.0,3.0,2.0
17703,6.0,4.0,6.0,8.0,2.0,0.0
17704,5.0,5.0,7.0,8.0,5.0,9.0
17706,3.0,2.0,0.0,1.0,0.0,1.0
17707,4.0,5.0,2.0,8.0,8.0,0.0
17708,4.0,6.0,4.0,7.0,6.0,10.0
17709,7.0,7.0,7.0,10.0,9.0,8.0
17710,4.0,2.0,2.0,10.0,5.0,0.0
17712,4.0,6.0,7.0,7.0,7.0,0.0
17713,5.0,5.0,3.0,10.0,10.0,0.0
17714,8.0,5.0,0.0,10.0,0.0,5.0
17715,5.0,2.0,7.0,8.0,8.0,6.0
17716,5.0,4.0,3.0,4.0,8.0,2.0
17717,3.0,5.0,3.0,6.0,6.0,0.0
17718,2.0,2.0,4.0,7.0,5.0,1.0
17719,5.0,5.0,0.0,0.0,10.0,0.0
17721,5.0,3.0,5.0,4.0,8.0,5.0
17722,5.0,3.0,3.0,4.0,0.0,0.0
17723,4.0,3.0,6.0,5.0,5.0,1.0
17725,5.0,5.0,5.0,5.0,5.0,5.0
17726,6.0,5.0,6.0,10.0,10.0,0.0
17727,5.0,4.0,0.0,0.0,5.0,0.0
17728,7.0,8.0,2.0,7.0,2.0,5.0
17729,5.0,3.0,8.0,5.0,9.0,1.0
17730,7.0,3.0,7.0,7.0,4.0,5.0
17732,3.0,3.0,2.0,7.0,2.0,0.0
17733,5.0,0.0,0.0,5.0,0.0,5.0
17735,3.0,0.0,4.0,9.0,10.0,0.0
17736,4.0,6.0,3.0,8.0,4.0,10.0
17737,3.0,3.0,9.0,8.0,5.0,0.0
17738,7.0,5.0,7.0,5.0,10.0,3.0
17740,6.0,5.0,3.0,5.0,4.0,3.0
17741,6.0,0.0,1.0,0.0,0.0,0.0
17743,5.0,7.0,8.0,6.0,4.0,8.0
17744,4.0,3.0,7.0,7.0,8.0,0.0
17746,8.0,9.0,9.0,8.0,2.0,1.0
17747,8.0,8.0,9.0,10.0,5.0,3.0
17748,10.0,10.0,7.0,10.0,0.0,0.0
17749,4.0,5.0,10.0,5.0,5.0,5.0
17750,5.0,7.0,7.0,5.0,1.0,9.0
17751,5.0,5.0,3.0,7.0,5.0,2.0
17752,10.0,0.0,0.0,0.0,3.0,0.0
17754,6.0,4.0,5.0,2.0,3.0,8.0
17755,5.0,2.0,6.0,2.0,6.0,1.0
17756,7.0,8.0,10.0,8.0,0.0,1.0
17757,7.0,7.0,6.0,8.0,2.0,1.0
17759,10.0,5.0,4.0,10.0,5.0,0.0
17760,6.0,8.0,3.0,7.0,2.0,1.0
17761,8.0,0.0,4.0,10.0,5.0,10.0
17763,5.0,3.0,5.0,5.0,7.0,10.0
17764,4.0,5.0,4.0,7.0,4.0,0.0
17765,5.0,2.0,3.0,6.0,3.0,4.0
17766,7.0,8.0,9.0,4.0,8.0,5.0
17767,8.0,8.0,6.0,7.0,1.0,1.0
17768,2.0,0.0,0.0,10.0,0.0,0.0
17769,5.0,6.0,4.0,3.0,10.0,0.0
17770,4.0,7.0,8.0,5.0,5.0,4.0
17771,9.0,8.0,10.0,7.0,2.0,10.0
17773,3.0,5.0,5.0,10.0,5.0,5.0
17774,3.0,10.0,2.0,4.0,10.0,6.0
17775,3.0,1.0,2.0,5.0,5.0,1.0
17776,7.0,3.0,7.0,4.0,6.0,5.0
17777,5.0,5.0,0.0,5.0,5.0,0.0
17778,5.0,5.0,1.0,5.0,0.0,0.0
17780,5.0,3.0,5.0,6.0,4.0,1.0
17781,4.0,4.0,6.0,4.0,5.0,0.0
17782,6.0,6.0,3.0,6.0,6.0,0.0
17783,5.0,5.0,10.0,7.0,0.0,0.0
17784,5.0,7.0,5.0,9.0,0.0,0.0
17785,5.0,8.0,7.0,8.0,10.0,5.0
17786,2.0,9.0,2.0,9.0,9.0,4.0
17789,5.0,8.0,3.0,4.0,9.0,5.0
17791,5.0,3.0,3.0,7.0,7.0,7.0
17792,5.0,8.0,9.0,8.0,10.0,0.0
17793,3.0,0.0,3.0,5.0,0.0,3.0
17796,4.0,7.0,5.0,6.0,10.0,5.0
17797,8.0,6.0,8.0,8.0,6.0,5.0
17798,5.0,3.0,7.0,4.0,2.0,0.0
17799,6.0,6.0,5.0,8.0,10.0,1.0
17800,7.0,6.0,6.0,8.0,5.0,6.0
17801,6.0,1.0,2.0,8.0,5.0,1.0
17803,3.0,2.0,5.0,5.0,2.0,0.0
17805,4.0,3.0,7.0,8.0,5.0,5.0
17806,10.0,8.0,10.0,10.0,0.0,0.0
17807,6.0,7.0,4.0,10.0,0.0,0.0
17808,8.0,4.0,5.0,8.0,5.0,0.0
17809,7.0,6.0,4.0,7.0,5.0,0.0
17810,2.0,5.0,5.0,5.0,10.0,0.0
17811,6.0,10.0,9.0,6.0,10.0,0.0
17812,5.0,4.0,6.0,2.0,4.0,0.0
17814,5.0,5.0,10.0,10.0,5.0,0.0
17815,4.0,3.0,8.0,8.0,4.0,2.0
17817,6.0,4.0,6.0,2.0,7.0,3.0
17818,7.0,8.0,10.0,10.0,5.0,4.0
17819,8.0,8.0,9.0,6.0,3.0,0.0
17821,4.0,5.0,2.0,10.0,8.0,0.0
17822,3.0,4.0,4.0,9.0,9.0,0.0
17824,3.0,5.0,5.0,4.0,2.0,2.0
17826,3.0,2.0,7.0,6.0,8.0,1.0
17827,3.0,0.0,2.0,6.0,0.0,1.0
17828,7.0,5.0,8.0,5.0,10.0,0.0
17829,7.0,6.0,6.0,8.0,4.0,0.0
17830,6.0,10.0,7.0,0.0,0.0,7.0
17832,9.0,4.0,9.0,10.0,10.0,0.0
17834,5.0,5.0,3.0,7.0,5.0,0.0
17835,5.0,0.0,2.0,0.0,3.0,1.0
17836,5.0,5.0,5.0,7.0,2.0,0.0
17838,5.0,4.0,7.0,3.0,9.0,1.0
17839,6.0,7.0,8.0,10.0,3.0,0.0
17840,7.0,1.0,7.0,7.0,4.0,0.0
17841,6.0,4.0,4.0,6.0,5.0,0.0
17842,5.0,5.0,2.0,6.0,3.0,0.0
17843,4.0,4.0,4.0,6.0,7.0,8.0
17844,7.0,8.0,8.0,10.0,5.0,10.0
17845,8.0,3.0,9.0,6.0,10.0,0.0
17847,6.0,2.0,6.0,7.0,3.0,0.0
17848,8.0,5.0,9.0,6.0,6.0,2.0
17849,6.0,5.0,5.0,6.0,4.0,1.0
17850,8.0,10.0,2.0,10.0,10.0,0.0
17852,5.0,4.0,5.0,8.0,5.0,2.0
17853,7.0,1.0,8.0,7.0,10.0,3.0
17854,7.0,0.0,8.0,3.0,5.0,1.0
