,econ_interven,environment,redistribution,civlib_laworder,immigrate_policy,sociallifestyle,lrgen_factor,lrecon_factor,galtan_factor,party_id,party_id,party_id
2360,0,5,0,0,6,1,1,1,5,306.0,306.0,306.0
2361,8,8,9,9,8,8,8,8,8,308.0,308.0,308.0
2362,9,10,6,10,10,9,10,10,10,310.0,310.0,310.0
2363,5,6,4,3,3,1,5,5,7,311.0,311.0,311.0
2364,7,6,8,8,8,6,6,8,8,312.0,312.0,312.0
2365,5,7,6,6,6,5,6,6,5,301.0,301.0,301.0
2366,3,6,4,4,5,3,4,4,4,302.0,302.0,302.0
2367,8,4,8,2,7,3,7,8,4,303.0,303.0,303.0
2368,2,2,3,1,3,1,3,3,2,304.0,304.0,304.0
2369,0,4,0,1,5,1,2,2,3,306.0,306.0,306.0
2370,5,8,6,7,7,6,7,6,6,308.0,308.0,308.0
2371,6,8,4,9,10,8,9,5,8,310.0,310.0,310.0
2372,4,0,2,1,3,1,2,3,2,311.0,311.0,311.0
2373,7,7,6,3,4,5,6,6,5,312.0,312.0,312.0
2374,5,6,6,4,5,4,6,6,7,301.0,301.0,301.0
2375,4,6,4,3,4,3,4,4,4,302.0,302.0,302.0
2376,7,6,9,2,6,2,6,7,4,303.0,303.0,303.0
2377,2,2,4,1,1,1,3,3,0,304.0,304.0,304.0
2378,2,6,2,3,4,3,1,1,4,306.0,306.0,306.0
2379,5,6,6,4,7,4,7,8,8,308.0,308.0,308.0
2380,5,9,5,8,10,5,10,10,10,310.0,310.0,310.0
2381,0,1,0,2,1,0,2,1,0,311.0,311.0,311.0
2382,6,6,6,7,8,3,8,7,4,312.0,312.0,312.0
2383,3,6,5,7,5,6,6,6,6,301.0,301.0,301.0
2384,2,3,2,5,3,2,4,4,2,302.0,302.0,302.0
2385,9,10,10,5,5,4,6,9,5,303.0,303.0,303.0
2386,2,1,3,1,1,1,3,4,0,304.0,304.0,304.0
2387,0,6,0,1,4,2,2,1,4,306.0,306.0,306.0
2388,5,5,8,8,7,8,8,7,7,308.0,308.0,308.0
2389,6,10,5,9,10,10,9,7,9,310.0,310.0,310.0
2390,4,1,3,1,2,1,3,3,2,311.0,311.0,311.0
2391,6,3,6,8,9,2,8,7,8,312.0,312.0,312.0
2392,7,7,6,7,4,5,6,6,5,301.0,301.0,301.0
2393,3,7,3,3,1,3,3,3,3,302.0,302.0,302.0
2394,9,4,9,3,7,6,7,8,4,303.0,303.0,303.0
2395,2,10,2,2,0,1,3,3,1,304.0,304.0,304.0
2396,0,5,0,3,3,2,2,1,3,306.0,306.0,306.0
2397,7,5,8,10,8,8,8,6,8,308.0,308.0,308.0
2398,6,2,6,10,10,10,9,7,10,310.0,310.0,310.0
2399,3,6,4,8,9,5,5,5,7,311.0,311.0,311.0
2400,5,5,3,5,4,5,5,5,5,312.0,312.0,312.0
2401,4,6,6,7,6,6,5,5,6,301.0,301.0,301.0
2402,1,4,3,4,3,3,3,3,4,302.0,302.0,302.0
2403,9,8,9,2,6,1,6,7,3,303.0,303.0,303.0
2404,3,1,4,2,1,1,3,3,1,304.0,304.0,304.0
2405,0,4,1,4,2,2,1,1,5,306.0,306.0,306.0
2406,4,7,4,8,8,8,6,5,8,308.0,308.0,308.0
2407,5,10,5,9,10,10,9,6,10,310.0,310.0,310.0
2408,2,4,3,1,4,1,3,2,2,311.0,311.0,311.0
2409,2,3,1,4,5,3,1,2,5,312.0,312.0,312.0
2410,7,4,6,6,5,5,6,6,6,301.0,301.0,301.0
2411,2,2,2,2,3,1,3,3,2,302.0,302.0,302.0
2412,10,7,9,3,6,1,7,9,3,303.0,303.0,303.0
2413,4,0,3,1,1,0,3,3,1,304.0,304.0,304.0
2414,0,4,0,2,2,1,1,1,2,306.0,306.0,306.0
2415,6,4,5,9,8,7,8,5,8,308.0,308.0,308.0
2416,7,8,7,10,10,9,10,8,10,310.0,310.0,310.0
2417,3,3,1,3,2,1,2,2,2,311.0,311.0,311.0
2418,5,3,5,7,6,8,6,4,9,312.0,312.0,312.0
2419,6,5,8,7,7,7,7,8,8,301.0,301.0,301.0
2420,8,5,7,5,4,5,5,7,5,302.0,302.0,302.0
2421,9,7,8,2,2,1,5,9,1,303.0,303.0,303.0
2422,7,3,3,1,6,0,5,7,1,304.0,304.0,304.0
2423,3,7,8,5,5,4,2,3,4,306.0,306.0,306.0
2424,7,7,8,9,7,9,8,8,9,308.0,308.0,308.0
2425,10,7,10,9,10,6,9,8,10,310.0,310.0,310.0
2426,2,1,7,0,1,2,1,2,0,311.0,311.0,311.0
2427,2,3,2,1,2,0,1,2,0,312.0,312.0,312.0
2428,7,5,7,6,6,5,6,6,5,301.0,301.0,301.0
2429,4,5,5,4,4,3,4,4,3,302.0,302.0,302.0
2430,9,7,9,6,7,4,7,8,4,303.0,303.0,303.0
2431,5,3,5,3,2,2,4,5,1,304.0,304.0,304.0
2432,3,4,2,3,2,2,2,2,2,306.0,306.0,306.0
2433,7,5,7,7,7,6,7,6,6,308.0,308.0,308.0
2434,9,9,6,9,10,8,9,6,9,310.0,310.0,310.0
2435,4,8,4,5,4,3,4,3,4,311.0,311.0,311.0
2436,9,10,6,6,9,6,7,9,3,312.0,312.0,312.0
2437,4,4,6,7,7,2,6,7,4,301.0,301.0,301.0
2438,3,3,3,6,5,0,3,3,2,302.0,302.0,302.0
2439,8,7,8,5,7,0,7,8,2,303.0,303.0,303.0
2440,0,0,4,4,3,0,3,3,1,304.0,304.0,304.0
2441,0,2,0,4,3,0,1,1,2,306.0,306.0,306.0
2442,4,4,6,8,8,5,8,7,7,308.0,308.0,308.0
2443,6,10,6,10,10,7,10,6,10,310.0,310.0,310.0
2444,3,1,3,1,2,1,2,3,1,311.0,311.0,311.0
2445,7,7,7,5,6,8,6,7,8,312.0,312.0,312.0
2446,7,7,7,7,9,7,7,7,6,301.0,301.0,301.0
2447,3,4,5,6,6,5,4,4,4,302.0,302.0,302.0
2448,9,8,7,8,9,4,8,8,3,303.0,303.0,303.0
2449,4,2,3,2,2,2,3,4,2,304.0,304.0,304.0
2450,2,4,4,5,4,5,2,2,4,306.0,306.0,306.0
2451,8,8,7,8,9,7,8,8,6,308.0,308.0,308.0
2452,10,10,10,10,10,10,10,10,10,310.0,310.0,310.0
2453,4,3,3,4,4,4,4,4,3,311.0,311.0,311.0
2454,8,6,3,3,2,1,5,9,1,312.0,312.0,312.0
2455,6,7,6,7,7,5,6,5,7,301.0,301.0,301.0
2456,3,5,3,5,5,3,3,3,3,302.0,302.0,302.0
2457,8,9,9,2,6,2,7,8,4,303.0,303.0,303.0
2458,4,1,4,2,3,2,3,4,1,304.0,304.0,304.0
2459,1,5,1,4,5,2,1,1,4,306.0,306.0,306.0
2460,6,7,6,7,8,6,7,6,8,308.0,308.0,308.0
2461,7,10,7,9,10,10,9,7,10,310.0,310.0,310.0
2462,1,4,1,2,3,1,1,1,1,311.0,311.0,311.0
2463,6,3,7,5,2,3,5,7,3,312.0,312.0,312.0
2464,8,8,7,8,7,6,6,7,6,301.0,301.0,301.0
2465,3,6,3,2,3,3,3,3,3,302.0,302.0,302.0
2466,10,9,10,3,6,2,8,9,2,303.0,303.0,303.0
2467,1,1,2,1,1,0,2,3,1,304.0,304.0,304.0
2468,0,3,0,2,2,1,1,1,2,306.0,306.0,306.0
2469,9,8,8,10,8,8,8,6,8,308.0,308.0,308.0
2470,5,10,6,10,10,10,9,5,9,310.0,310.0,310.0
2471,7,3,4,2,2,2,4,5,1,311.0,311.0,311.0
2472,5,6,2,6,7,8,6,5,7,312.0,312.0,312.0
2473,7,7,7,6,9,5,5,5,6,301.0,301.0,301.0
2474,1,5,2,3,6,0,5,5,1,302.0,302.0,302.0
2475,10,7,10,0,3,0,5,8,0,303.0,303.0,303.0
2476,2,0,5,0,0,0,2,6,0,304.0,304.0,304.0
2477,0,3,0,0,0,0,1,0,0,306.0,306.0,306.0
2478,5,6,6,7,9,5,5,5,7,308.0,308.0,308.0
2479,6,10,5,10,10,10,9,6,9,310.0,310.0,310.0
2480,6,7,7,0,2,0,5,5,0,311.0,311.0,311.0
2481,2,2,1,4,4,0,2,2,2,312.0,312.0,312.0
2482,6,5,6,7,4,5,6,6,6,301.0,301.0,301.0
2483,3,4,3,4,4,3,4,3,4,302.0,302.0,302.0
2484,10,6,9,3,6,2,6,8,4,303.0,303.0,303.0
2485,6,0,6,1,0,0,4,5,0,304.0,304.0,304.0
2486,2,5,2,1,0,1,2,1,2,306.0,306.0,306.0
2487,5,5,5,8,6,6,7,6,8,308.0,308.0,308.0
2488,7,8,7,10,10,10,9,7,10,310.0,310.0,310.0
2489,4,5,1,0,0,1,2,2,2,311.0,311.0,311.0
2490,5,0,3,5,0,5,5,5,3,312.0,312.0,312.0
2491,5,7,6,8,7,6,7,7,7,301.0,301.0,301.0
2492,3,5,3,5,4,3,4,4,4,302.0,302.0,302.0
2493,9,8,8,5,4,2,6,8,4,303.0,303.0,303.0
2494,2,1,2,3,2,1,3,3,2,304.0,304.0,304.0
2495,0,2,1,1,1,1,2,2,2,306.0,306.0,306.0
2496,5,7,5,8,8,7,8,6,8,308.0,308.0,308.0
2497,9,9,8,9,10,9,9,8,9,310.0,310.0,310.0
2498,4,1,6,1,1,1,2,3,1,311.0,311.0,311.0
2499,2,1,7,4,3,0,1,2,1,312.0,312.0,312.0
2500,6,5,6,7,6,5,6,6,5,301.0,301.0,301.0
2501,4,6,4,6,7,4,4,4,5,302.0,302.0,302.0
2502,7,7,8,3,7,2,7,8,4,303.0,303.0,303.0
2503,6,4,6,3,5,2,7,7,2,304.0,304.0,304.0
2504,2,5,2,6,5,3,2,2,4,306.0,306.0,306.0
2505,5,5,5,8,9,7,6,6,7,308.0,308.0,308.0
2506,5,9,5,10,10,10,9,5,10,310.0,310.0,310.0
2507,4,3,2,3,2,2,2,3,1,311.0,311.0,311.0
2508,8,8,10,10,8,8,9,8,10,312.0,312.0,312.0
2509,4,4,3,5,4,4,4,4,4,301.0,301.0,301.0
2510,1,2,0,2,3,1,2,3,3,302.0,302.0,302.0
2511,7,7,5,7,5,2,6,6,5,303.0,303.0,303.0
2512,2,1,1,4,2,0,2,2,2,304.0,304.0,304.0
2513,0,2,0,1,1,0,1,1,1,306.0,306.0,306.0
2514,8,6,6,7,5,3,5,7,6,308.0,308.0,308.0
2515,5,8,5,10,8,9,8,8,9,310.0,310.0,310.0
2516,4,7,5,10,10,9,9,5,10,311.0,311.0,311.0
2517,8,8,7,8,2,3,8,9,8,312.0,312.0,312.0
2518,6,7,5,7,7,9,7,6,7,301.0,301.0,301.0
2519,1,5,2,5,5,2,3,3,3,302.0,302.0,302.0
2520,6,9,8,2,6,1,5,8,2,303.0,303.0,303.0
2521,2,1,1,1,1,1,3,3,1,304.0,304.0,304.0
2522,1,4,1,1,2,2,1,1,2,306.0,306.0,306.0
2523,2,6,0,8,8,7,8,5,8,308.0,308.0,308.0
2524,4,1,5,10,10,7,9,5,9,310.0,310.0,310.0
2525,3,1,5,3,3,2,4,4,2,311.0,311.0,311.0
2526,5,5,6,4,2,2,7,7,5,312.0,312.0,312.0
2527,4,5,4,4,5,4,4,4,3,301.0,301.0,301.0
2528,2,5,3,4,4,3,3,3,3,302.0,302.0,302.0
2529,9,7,9,2,6,1,6,8,2,303.0,303.0,303.0
2530,2,0,2,0,1,0,2,2,0,304.0,304.0,304.0
2531,0,4,0,1,0,1,1,1,0,306.0,306.0,306.0
2532,4,5,4,4,6,4,5,5,3,308.0,308.0,308.0
2533,7,8,5,8,10,9,9,3,9,310.0,310.0,310.0
2534,1,1,3,0,0,0,2,3,0,311.0,311.0,311.0
2535,10,9,9,8,10,8,8,9,8,312.0,312.0,312.0
2536,6,6,5,7,6,6,5,5,7,301.0,301.0,301.0
2537,4,6,4,5,5,3,4,4,5,302.0,302.0,302.0
2538,7,8,7,4,7,2,6,7,8,303.0,303.0,303.0
2539,2,1,3,3,3,1,3,3,3,304.0,304.0,304.0
2540,1,8,2,5,3,3,1,1,4,306.0,306.0,306.0
2541,9,9,9,9,10,9,9,8,9,308.0,308.0,308.0
2542,3,10,6,10,10,10,10,10,10,310.0,310.0,310.0
2543,10,9,10,10,10,10,10,10,10,311.0,311.0,311.0
2544,5,10,5,9,10,10,9,5,9,312.0,312.0,312.0
2545,3,4,4,3,5,2,4,4,3,401.0,401.0,401.0
2546,5,8,5,2,5,2,5,5,3,401.0,401.0,401.0
2547,3,2,3,3,7,5,4,3,3,401.0,401.0,401.0
2548,5,5,4,6,5,2,5,5,4,401.0,401.0,401.0
2549,3,7,4,4,4,4,4,4,6,401.0,401.0,401.0
2550,3,4,2,4,4,3,4,4,3,401.0,401.0,401.0
2551,5,5,4,4,6,4,4,4,5,401.0,401.0,401.0
2552,8,5,5,4,5,5,5,5,5,401.0,401.0,401.0
2553,2,9,3,1,2,0,4,4,3,401.0,401.0,401.0
2554,7,7,7,7,7,7,7,6,8,402.0,402.0,402.0
2555,8,1,8,8,7,7,7,9,8,402.0,402.0,402.0
2556,6,5,6,7,8,6,8,6,8,402.0,402.0,402.0
2557,5,4,7,7,7,6,6,8,7,402.0,402.0,402.0
2558,8,7,8,9,8,8,8,8,8,402.0,402.0,402.0
2559,10,9,7,10,9,8,8,9,9,402.0,402.0,402.0
2560,7,6,6,7,6,6,6,6,6,402.0,402.0,402.0
2561,7,10,10,10,10,10,7,6,5,402.0,402.0,402.0
2562,7,5,7,8,8,7,7,7,8,402.0,402.0,402.0
2563,2,3,2,0,2,3,2,3,2,403.0,403.0,403.0
2564,1,7,0,0,2,0,3,1,1,403.0,403.0,403.0
2565,2,4,2,2,3,2,2,2,2,403.0,403.0,403.0
2566,2,1,2,0,2,1,3,2,1,403.0,403.0,403.0
2567,0,3,0,1,0,0,2,2,7,403.0,403.0,403.0
2568,2,3,2,2,2,2,2,2,2,403.0,403.0,403.0
2569,1,7,2,4,2,3,2,2,3,403.0,403.0,403.0
2570,2,3,1,3,3,0,3,3,2,403.0,403.0,403.0
2571,2,3,1,2,3,1,2,3,2,403.0,403.0,403.0
2572,0,6,0,4,4,3,1,0,4,404.0,404.0,404.0
2573,0,2,0,4,3,5,0,0,7,404.0,404.0,404.0
2574,0,5,0,8,8,5,0,0,7,404.0,404.0,404.0
2575,0,5,1,2,2,2,0,0,3,404.0,404.0,404.0
2576,0,7,0,2,5,10,0,0,9,404.0,404.0,404.0
2577,0,7,0,5,1,3,0,0,2,404.0,404.0,404.0
2578,0,7,0,6,1,6,0,0,10,404.0,404.0,404.0
2579,0,7,0,0,4,6,1,0,7,404.0,404.0,404.0
2580,0,4,0,3,3,3,0,1,6,404.0,404.0,404.0
2581,3,1,4,5,7,5,3,4,3,418.0,418.0,418.0
2582,10,7,10,6,10,0,8,8,2,418.0,418.0,418.0
2583,2,9,1,0,1,0,3,3,0,418.0,418.0,418.0
2584,7,3,6,0,2,1,7,7,1,418.0,418.0,418.0
2585,3,4,4,3,5,2,4,4,3,418.0,418.0,418.0
2586,4,7,5,5,5,4,5,5,5,418.0,418.0,418.0
2587,6,4,4,3,3,2,5,6,3,418.0,418.0,418.0
2588,7,6,8,5,7,3,8,7,4,418.0,418.0,418.0
2589,5,4,4,2,4,2,4,6,5,418.0,418.0,418.0
2590,5,9,4,10,10,10,10,4,10,415.0,415.0,415.0
2591,0,0,1,2,1,0,3,3,0,415.0,415.0,415.0
2592,1,8,1,10,10,10,10,8,10,415.0,415.0,415.0
2593,0,10,0,10,10,10,10,0,10,415.0,415.0,415.0
2594,5,8,5,10,10,10,10,5,10,415.0,415.0,415.0
2595,0,9,1,10,9,10,10,1,10,415.0,415.0,415.0
2596,0,8,3,10,10,10,10,2,10,415.0,415.0,415.0
2597,5,9,5,10,10,10,10,4,10,415.0,415.0,415.0
2598,3,1,3,10,10,10,10,3,10,415.0,415.0,415.0
2599,5,7,6,9,9,9,9,5,8,416.0,416.0,416.0
2600,0,10,3,10,10,10,8,2,10,416.0,416.0,416.0
2601,5,7,5,10,10,10,9,5,10,416.0,416.0,416.0
2602,7,9,5,10,10,10,10,6,9,416.0,416.0,416.0
2603,3,3,1,4,3,0,2,2,0,416.0,416.0,416.0
2604,5,5,6,9,9,10,8,5,9,416.0,416.0,416.0
2605,2,8,2,9,9,9,9,8,9,416.0,416.0,416.0
2606,1,8,1,9,9,9,9,2,10,416.0,416.0,416.0
2607,3,1,3,10,10,10,10,2,10,416.0,416.0,416.0
2608,1,0,1,0,0,0,1,2,0,417.0,417.0,417.0
2609,0,6,1,0,0,0,1,1,0,417.0,417.0,417.0
2610,1,6,4,6,5,6,3,2,3,417.0,417.0,417.0
2611,10,10,8,9,10,9,10,9,8,417.0,417.0,417.0
2612,5,1,0,0,0,0,2,2,0,417.0,417.0,417.0
2613,2,2,2,2,2,2,1,1,2,417.0,417.0,417.0
2614,1,2,1,1,2,2,2,2,2,417.0,417.0,417.0
2615,1,8,1,0,0,0,1,1,1,417.0,417.0,417.0
2616,2,0,1,1,0,0,2,3,0,417.0,417.0,417.0
2617,6,8,9,6,6,3,8,8,7,4501.0,4501.0,4501.0
2618,6,5,6,3,7,0,8,7,4,4501.0,4501.0,4501.0
2619,9,6,9,4,9,5,8,8,3,4501.0,4501.0,4501.0
2620,8,6,7,6,6,5,8,7,7,4501.0,4501.0,4501.0
2621,3,5,3,1,3,1,7,7,2,4501.0,4501.0,4501.0
2622,0,0,2,0,3,0,2,3,0,4502.0,4502.0,4502.0
2623,2,1,1,0,2,0,2,3,1,4502.0,4502.0,4502.0
2624,0,0,1,4,3,0,2,2,2,4502.0,4502.0,4502.0
2625,0,0,2,3,3,2,1,1,0,4502.0,4502.0,4502.0
2626,2,2,2,1,3,1,3,3,1,4502.0,4502.0,4502.0
2627,2,7,4,2,5,1,5,5,1,4503.0,4503.0,4503.0
2628,3,5,3,1,3,1,5,5,2,4503.0,4503.0,4503.0
2629,5,5,4,3,5,1,5,5,4,4503.0,4503.0,4503.0
2630,3,5,3,6,5,5,5,5,5,4503.0,4503.0,4503.0
2631,3,8,4,5,6,3,6,5,6,4503.0,4503.0,4503.0
2632,6,10,7,6,10,6,7,6,5,4504.0,4504.0,4504.0
2633,3,6,3,1,4,1,5,5,2,4504.0,4504.0,4504.0
2634,4,8,6,6,9,5,6,5,10,4504.0,4504.0,4504.0
2635,6,5,5,5,7,5,6,6,6,4504.0,4504.0,4504.0
2636,8,9,7,5,10,6,7,9,9,4504.0,4504.0,4504.0
2637,2,0,2,4,4,0,3,3,4,4505.0,4505.0,4505.0
2638,5,1,2,2,3,0,3,3,2,4505.0,4505.0,4505.0
2639,3,10,2,1,3,1,4,4,1,4505.0,4505.0,4505.0
2640,0,0,1,0,0,0,3,3,0,4505.0,4505.0,4505.0
2641,2,1,2,0,2,0,3,3,1,4505.0,4505.0,4505.0
2642,3,7,3,0,0,0,4,4,0,4506.0,4506.0,4506.0
2643,5,2,3,1,1,0,4,4,1,4506.0,4506.0,4506.0
2644,3,4,2,1,2,1,4,4,1,4506.0,4506.0,4506.0
2645,4,5,4,1,2,0,4,5,0,4506.0,4506.0,4506.0
2646,1,1,4,0,0,1,4,4,0,4506.0,4506.0,4506.0
2647,7,3,4,1,4,1,7,6,1,4507.0,4507.0,4507.0
2648,5,5,4,1,2,1,8,9,1,4507.0,4507.0,4507.0
2649,6,1,5,0,2,0,6,6,1,4507.0,4507.0,4507.0
2650,6,1,6,0,2,0,7,6,0,4507.0,4507.0,4507.0
2651,5,4,6,4,4,0,6,6,3,4507.0,4507.0,4507.0
2652,1,9,1,7,10,5,4,3,8,4508.0,4508.0,4508.0
2653,3,5,2,1,5,1,4,4,3,4508.0,4508.0,4508.0
2654,2,3,2,4,5,3,5,5,6,4508.0,4508.0,4508.0
2655,4,5,2,4,6,2,5,4,4,4508.0,4508.0,4508.0
2656,0,10,0,6,10,6,4,4,5,4508.0,4508.0,4508.0
2657,4,7,4,6,5,5,5,4,6,701.0,701.0,701.0
2658,7,7,7,7,9,7,7,7,8,701.0,701.0,701.0
2659,6,5,4,6,5,4,5,5,5,701.0,701.0,701.0
2660,2,7,4,4,5,2,4,4,5,701.0,701.0,701.0
2661,6,8,5,7,7,6,6,6,6,701.0,701.0,701.0
2662,4,4,4,6,4,5,5,5,6,701.0,701.0,701.0
2663,6,6,6,5,3,4,6,7,4,701.0,701.0,701.0
2664,7,7,7,7,9,4,6,7,5,702.0,702.0,702.0
2665,6,7,6,7,5,3,6,6,4,702.0,702.0,702.0
2666,3,7,4,6,5,2,5,5,6,702.0,702.0,702.0
2667,7,6,7,5,2,4,7,8,3,702.0,702.0,702.0
2668,5,4,6,6,4,4,6,6,4,702.0,702.0,702.0
2669,7,8,6,7,7,5,6,7,4,702.0,702.0,702.0
2670,6,5,5,5,5,3,5,6,4,702.0,702.0,702.0
2671,3,6,3,4,4,2,4,3,3,703.0,703.0,703.0
2672,0,4,2,8,5,1,2,3,4,703.0,703.0,703.0
2673,3,4,3,3,4,2,3,3,2,703.0,703.0,703.0
2674,3,5,3,5,5,2,3,4,2,703.0,703.0,703.0
2675,5,7,5,6,6,4,5,4,5,703.0,703.0,703.0
2676,3,3,3,3,3,2,4,4,2,703.0,703.0,703.0
2677,4,5,4,4,2,3,4,4,2,703.0,703.0,703.0
2678,3,3,3,3,4,4,4,2,3,705.0,705.0,705.0
2679,4,3,4,4,2,2,4,4,2,705.0,705.0,705.0
2680,4,1,3,4,3,2,3,3,2,705.0,705.0,705.0
2681,3,0,4,3,2,2,4,4,2,705.0,705.0,705.0
2682,2,0,3,3,4,2,2,3,1,705.0,705.0,705.0
2683,0,0,2,9,5,1,2,3,3,705.0,705.0,705.0
2684,3,2,2,4,4,2,3,3,2,705.0,705.0,705.0
2685,2,6,2,4,3,2,2,2,3,707.0,707.0,707.0
2686,0,1,1,10,5,1,1,1,10,707.0,707.0,707.0
2687,3,7,4,7,6,6,4,2,6,707.0,707.0,707.0
2688,2,5,3,4,4,2,3,3,3,707.0,707.0,707.0
2689,3,6,3,5,3,4,2,3,4,707.0,707.0,707.0
2690,2,8,1,7,7,4,3,1,3,707.0,707.0,707.0
2691,2,6,2,5,4,3,3,3,2,707.0,707.0,707.0
2692,3,5,3,3,4,2,3,3,2,710.0,710.0,710.0
2693,2,5,3,4,3,2,3,2,3,710.0,710.0,710.0
2694,3,5,3,5,3,2,3,3,2,710.0,710.0,710.0
2695,6,3,1,8,7,0,5,6,1,710.0,710.0,710.0
2696,3,7,4,5,4,4,4,2,5,710.0,710.0,710.0
2697,0,1,1,9,5,1,1,0,3,710.0,710.0,710.0
2698,3,3,3,3,3,2,4,4,2,710.0,710.0,710.0
2699,9,7,8,8,9,9,9,8,10,712.0,712.0,712.0
2700,7,6,6,5,9,1,5,6,4,712.0,712.0,712.0
2701,6,7,6,7,6,7,7,7,8,712.0,712.0,712.0
2702,8,6,8,8,8,7,8,8,8,712.0,712.0,712.0
2703,8,7,8,9,10,8,9,8,10,712.0,712.0,712.0
2704,9,9,9,2,9,1,7,7,3,712.0,712.0,712.0
2705,7,2,8,3,3,3,7,9,3,712.0,712.0,712.0
2706,1,2,1,0,1,0,1,1,0,709.0,709.0,709.0
2707,0,3,1,10,5,1,0,0,3,709.0,709.0,709.0
2708,1,3,1,2,2,1,1,0,0,709.0,709.0,709.0
2709,1,6,2,5,4,2,2,2,3,709.0,709.0,709.0
2710,0,4,1,4,2,2,1,0,2,709.0,709.0,709.0
2711,7,7,8,6,7,5,8,7,6,709.0,709.0,709.0
2712,1,5,0,3,0,2,0,0,2,709.0,709.0,709.0
2713,9,7,8,9,9,9,9,6,7,711.0,711.0,711.0
2714,4,6,5,5,3,2,3,2,1,711.0,711.0,711.0
2715,2,5,2,5,7,7,5,4,4,711.0,711.0,711.0
2716,5,5,6,5,5,3,5,5,4,711.0,711.0,711.0
2717,1,8,2,7,8,2,1,1,5,711.0,711.0,711.0
2718,2,2,2,1,3,2,2,1,2,711.0,711.0,711.0
2719,2,5,2,5,5,3,3,3,3,711.0,711.0,711.0
2720,10,10,10,10,10,10,10,10,10,811.0,811.0,811.0
2721,6,6,6,9,10,8,8,6,8,811.0,811.0,811.0
2722,7,8,7,8,10,2,8,8,9,811.0,811.0,811.0
2723,9,10,7,9,10,6,7,7,9,811.0,811.0,811.0
2724,10,8,10,10,10,10,9,8,10,811.0,811.0,811.0
2725,5,9,9,10,10,9,8,8,10,811.0,811.0,811.0
2726,4,5,4,10,10,10,10,6,10,811.0,811.0,811.0
2727,10,1,10,10,10,10,10,9,10,811.0,811.0,811.0
2728,8,8,8,10,10,10,9,9,10,811.0,811.0,811.0
2729,5,8,7,8,10,7,9,7,7,811.0,811.0,811.0
2730,6,8,9,10,10,8,10,10,10,811.0,811.0,811.0
2731,5,7,4,10,10,8,8,6,9,811.0,811.0,811.0
2732,8,9,9,10,10,9,9,9,7,811.0,811.0,811.0
2733,6,9,6,10,10,10,9,7,9,811.0,811.0,811.0
2734,0,9,5,7,10,9,10,9,10,811.0,811.0,811.0
2735,6,7,8,9,9,8,8,6,8,811.0,811.0,811.0
2736,3,9,3,9,10,10,9,5,10,811.0,811.0,811.0
2737,8,10,8,9,10,8,8,8,9,811.0,811.0,811.0
2738,9,7,9,10,10,6,8,8,10,811.0,811.0,811.0
2739,10,9,10,0,3,0,5,9,0,813.0,813.0,813.0
2740,6,4,3,0,0,0,5,6,0,813.0,813.0,813.0
2741,7,5,5,2,1,0,4,8,0,813.0,813.0,813.0
2742,10,3,6,0,5,0,5,7,0,813.0,813.0,813.0
2743,6,3,3,0,1,0,4,5,0,813.0,813.0,813.0
2744,7,4,3,2,2,1,4,5,1,813.0,813.0,813.0
2745,9,4,4,0,3,0,4,4,0,813.0,813.0,813.0
2746,7,1,3,0,1,0,5,5,0,813.0,813.0,813.0
2747,6,4,4,5,2,1,4,8,2,813.0,813.0,813.0
2748,8,5,7,1,1,0,4,7,0,813.0,813.0,813.0
2749,8,4,6,0,2,0,3,4,0,813.0,813.0,813.0
2750,7,5,6,3,5,4,5,6,1,813.0,813.0,813.0
2751,7,7,7,6,8,9,10,8,9,813.0,813.0,813.0
2752,5,2,4,0,4,0,5,5,0,813.0,813.0,813.0
2753,10,5,7,1,0,0,5,7,0,813.0,813.0,813.0
2754,10,6,8,0,2,0,4,8,1,813.0,813.0,813.0
2755,10,5,8,0,0,0,7,10,0,813.0,813.0,813.0
2756,5,6,6,5,4,7,5,5,3,813.0,813.0,813.0
2757,6,7,6,0,1,0,3,6,0,813.0,813.0,813.0
2758,9,8,8,8,7,5,7,8,6,815.0,815.0,815.0
2759,7,7,8,6,7,7,7,7,6,815.0,815.0,815.0
2760,8,8,8,6,7,3,6,9,6,815.0,815.0,815.0
2761,9,8,9,6,6,8,6,6,9,815.0,815.0,815.0
2762,7,6,7,8,7,7,7,9,8,815.0,815.0,815.0
2763,7,8,5,7,4,5,6,6,5,815.0,815.0,815.0
2764,9,8,8,10,8,6,7,8,10,815.0,815.0,815.0
2765,5,8,0,7,10,9,9,10,5,815.0,815.0,815.0
2766,9,9,8,2,5,8,8,8,7,815.0,815.0,815.0
2767,8,8,5,8,7,6,6,8,6,815.0,815.0,815.0
2768,8,7,7,5,6,5,7,7,6,815.0,815.0,815.0
2769,10,7,6,6,7,7,6,7,5,815.0,815.0,815.0
2770,10,8,10,10,9,10,8,7,10,815.0,815.0,815.0
2771,10,8,10,6,6,4,6,9,7,815.0,815.0,815.0
2772,8,10,10,10,10,10,8,9,10,815.0,815.0,815.0
2773,7,6,7,5,5,5,7,8,5,815.0,815.0,815.0
2774,7,9,8,8,7,5,7,9,7,815.0,815.0,815.0
2775,6,6,3,7,7,4,7,7,7,815.0,815.0,815.0
2776,7,7,7,6,8,4,7,7,5,815.0,815.0,815.0
2777,5,4,5,8,8,2,5,5,3,827.0,827.0,827.0
